id_cliente,idade,renda_mensal,estado,canal_aquisicao,id_pedido,sku_produto,data_compra,quantidade,categoria,linha,custo_producao,preco_venda,Lucro
CLI06419,32,5631.09,MG,TikTok,PED044525,SKU013,2025-12-25,3,Café,Padrão,13.05,16.27,3.219999999999999
CLI06419,32,5631.09,MG,TikTok,PED048423,SKU032,2025-01-08,5,Chocolate,Padrão,29.64,36.07,6.43
CLI06420,53,9017.55,SC,Orgânico,PED007227,SKU038,2025-11-03,1,Queijo,Fancy,41.12,86.83,45.71
CLI06420,53,9017.55,SC,Orgânico,PED013566,SKU042,2025-11-01,3,Café,Padrão,22.14,29.93,7.789999999999999
CLI06420,53,9017.55,SC,Orgânico,PED023088,SKU005,2025-01-07,5,Café,Padrão,8.25,10.54,2.289999999999999
CLI06420,53,9017.55,SC,Orgânico,PED027958,SKU044,2025-12-31,1,Café,Fancy,33.82,116.07,82.25
CLI06420,53,9017.55,SC,Orgânico,PED028715,SKU027,2025-03-13,2,Queijo,Padrão,16.11,20.55,4.440000000000001
CLI06420,53,9017.55,SC,Orgânico,PED037326,SKU016,2025-12-07,2,Vinho,Fancy,44.92,112.37,67.45
CLI06420,53,9017.55,SC,Orgânico,PED042297,SKU019,2025-04-23,3,Queijo,Padrão,6.62,8.72,2.1000000000000005
CLI06420,53,9017.55,SC,Orgânico,PED048293,SKU031,2025-05-10,4,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI06420,53,9017.55,SC,Orgânico,PED048583,SKU032,2025-05-26,2,Chocolate,Padrão,29.64,36.07,6.43
CLI06420,53,9017.55,SC,Orgânico,PED049410,SKU021,2025-09-02,2,Queijo,Fancy,34.11,92.27,58.16
CLI06421,64,7850.23,SP,Orgânico,PED002737,SKU002,2025-05-09,4,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI06422,63,12346.26,RS,Orgânico,PED001007,SKU004,2025-09-30,3,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI06422,63,12346.26,RS,Orgânico,PED004826,SKU018,2025-11-25,4,Café,Padrão,5.9,7.71,1.8099999999999996
CLI06422,63,12346.26,RS,Orgânico,PED011030,SKU035,2025-09-16,4,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI06422,63,12346.26,RS,Orgânico,PED012226,SKU009,2025-04-03,2,Queijo,Padrão,11.4,14.19,2.789999999999999
CLI06422,63,12346.26,RS,Orgânico,PED019108,SKU002,2025-02-04,4,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI06422,63,12346.26,RS,Orgânico,PED035592,SKU027,2025-06-28,3,Queijo,Padrão,16.11,20.55,4.440000000000001
CLI06422,63,12346.26,RS,Orgânico,PED043400,SKU001,2025-01-29,2,Chocolate,Fancy,36.19,101.34,65.15
CLI06423,69,1610.04,SC,Google,PED011783,SKU006,2025-10-24,3,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI06423,69,1610.04,SC,Google,PED011998,SKU048,2025-03-31,2,Chocolate,Fancy,32.15,97.58,65.43
CLI06423,69,1610.04,SC,Google,PED016643,SKU003,2025-10-11,2,Café,Padrão,28.73,37.16,8.429999999999996
CLI06423,69,1610.04,SC,Google,PED035998,SKU007,2025-04-30,3,Chocolate,Padrão,10.68,13.22,2.540000000000001
CLI06423,69,1610.04,SC,Google,PED044850,SKU006,2025-09-19,5,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI06423,69,1610.04,SC,Google,PED046367,SKU002,2025-01-18,3,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI06424,36,3515.69,SC,Google,PED007676,SKU022,2025-08-17,4,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI06424,36,3515.69,SC,Google,PED023268,SKU040,2025-08-21,3,Chocolate,Padrão,12.65,17.56,4.909999999999998
CLI06424,36,3515.69,SC,Google,PED043371,SKU027,2025-09-26,5,Queijo,Padrão,16.11,20.55,4.440000000000001
CLI06424,36,3515.69,SC,Google,PED044543,SKU037,2025-05-26,2,Vinho,Fancy,22.55,50.24,27.69
CLI06425,30,9186.21,PE,Instagram,PED024975,SKU010,2025-05-27,2,Chocolate,Fancy,22.36,48.84,26.480000000000004
CLI06425,30,9186.21,PE,Instagram,PED028618,SKU028,2025-10-16,2,Café,Fancy,21.85,62.6,40.75
CLI06425,30,9186.21,PE,Instagram,PED029828,SKU016,2025-11-04,2,Vinho,Fancy,44.92,112.37,67.45
CLI06425,30,9186.21,PE,Instagram,PED043642,SKU049,2025-09-06,1,Café,Fancy,31.37,77.62,46.25
CLI06425,30,9186.21,PE,Instagram,PED045000,SKU038,2025-08-20,1,Queijo,Fancy,41.12,86.83,45.71
CLI06426,59,2492.55,RS,Orgânico,PED003506,SKU049,2025-06-10,2,Café,Fancy,31.37,77.62,46.25
CLI06426,59,2492.55,RS,Orgânico,PED005894,SKU006,2025-09-21,2,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI06426,59,2492.55,RS,Orgânico,PED011270,SKU022,2025-11-30,3,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI06426,59,2492.55,RS,Orgânico,PED019299,SKU048,2025-06-27,1,Chocolate,Fancy,32.15,97.58,65.43
CLI06426,59,2492.55,RS,Orgânico,PED023848,SKU020,2025-08-23,5,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI06426,59,2492.55,RS,Orgânico,PED026950,SKU048,2025-05-01,2,Chocolate,Fancy,32.15,97.58,65.43
CLI06426,59,2492.55,RS,Orgânico,PED048258,SKU012,2025-06-30,4,Café,Padrão,21.24,29.1,7.860000000000003
CLI06427,38,5944.89,SC,Google,PED017665,SKU011,2025-04-16,2,Queijo,Fancy,29.61,95.33,65.72
CLI06427,38,5944.89,SC,Google,PED049887,SKU033,2025-06-17,2,Vinho,Padrão,25.99,33.35,7.360000000000003
CLI06428,54,11175.4,SP,Orgânico,PED009185,SKU050,2025-04-23,2,Chocolate,Padrão,13.55,18.75,5.199999999999999
CLI06428,54,11175.4,SP,Orgânico,PED011575,SKU017,2025-01-20,1,Café,Fancy,49.65,128.55,78.9
CLI06428,54,11175.4,SP,Orgânico,PED017973,SKU020,2025-10-03,4,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI06428,54,11175.4,SP,Orgânico,PED018038,SKU032,2025-02-14,3,Chocolate,Padrão,29.64,36.07,6.43
CLI06428,54,11175.4,SP,Orgânico,PED020855,SKU023,2025-02-21,3,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI06429,44,3103.29,BA,Google,PED026288,SKU013,2025-05-03,4,Café,Padrão,13.05,16.27,3.219999999999999
CLI06429,44,3103.29,BA,Google,PED040182,SKU021,2025-05-27,2,Queijo,Fancy,34.11,92.27,58.16
CLI06430,69,3322.74,MG,Google,PED028815,SKU034,2025-05-03,2,Café,Padrão,28.01,34.38,6.370000000000001
CLI06430,69,3322.74,MG,Google,PED035661,SKU002,2025-11-22,4,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI06431,46,10047.96,SC,Google,PED010060,SKU034,2025-03-15,5,Café,Padrão,28.01,34.38,6.370000000000001
CLI06431,46,10047.96,SC,Google,PED010399,SKU032,2025-12-26,3,Chocolate,Padrão,29.64,36.07,6.43
CLI06431,46,10047.96,SC,Google,PED027943,SKU005,2025-10-02,5,Café,Padrão,8.25,10.54,2.289999999999999
CLI06431,46,10047.96,SC,Google,PED049586,SKU013,2025-06-07,4,Café,Padrão,13.05,16.27,3.219999999999999
CLI06432,37,4616.74,MG,Orgânico,PED004654,SKU025,2025-12-16,4,Chocolate,Padrão,7.36,9.23,1.87
CLI06432,37,4616.74,MG,Orgânico,PED013016,SKU031,2025-06-04,3,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI06432,37,4616.74,MG,Orgânico,PED038672,SKU034,2025-01-03,2,Café,Padrão,28.01,34.38,6.370000000000001
CLI06432,37,4616.74,MG,Orgânico,PED043562,SKU004,2025-05-31,3,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI06432,37,4616.74,MG,Orgânico,PED046685,SKU012,2025-01-31,2,Café,Padrão,21.24,29.1,7.860000000000003
CLI06432,37,4616.74,MG,Orgânico,PED048630,SKU033,2025-06-07,4,Vinho,Padrão,25.99,33.35,7.360000000000003
CLI06433,42,10012.21,SP,Orgânico,PED004047,SKU024,2025-07-30,5,Café,Padrão,22.37,29.42,7.050000000000001
CLI06433,42,10012.21,SP,Orgânico,PED013724,SKU017,2025-06-06,2,Café,Fancy,49.65,128.55,78.9
CLI06433,42,10012.21,SP,Orgânico,PED029853,SKU044,2025-02-02,2,Café,Fancy,33.82,116.07,82.25
CLI06434,23,2306.84,PR,Instagram,PED015269,SKU032,2025-01-30,2,Chocolate,Padrão,29.64,36.07,6.43
CLI06434,23,2306.84,PR,Instagram,PED036985,SKU043,2025-02-24,3,Chocolate,Padrão,12.3,17.05,4.75
CLI06434,23,2306.84,PR,Instagram,PED045526,SKU028,2025-12-25,1,Café,Fancy,21.85,62.6,40.75
CLI06435,53,6940.38,BA,Orgânico,PED022240,SKU037,2025-11-16,2,Vinho,Fancy,22.55,50.24,27.69
CLI06435,53,6940.38,BA,Orgânico,PED036822,SKU013,2025-09-15,4,Café,Padrão,13.05,16.27,3.219999999999999
CLI06435,53,6940.38,BA,Orgânico,PED046579,SKU025,2025-12-26,2,Chocolate,Padrão,7.36,9.23,1.87
CLI06436,19,3324.68,PE,Instagram,PED003655,SKU010,2025-08-22,2,Chocolate,Fancy,22.36,48.84,26.480000000000004
CLI06436,19,3324.68,PE,Instagram,PED009784,SKU028,2025-07-18,1,Café,Fancy,21.85,62.6,40.75
CLI06436,19,3324.68,PE,Instagram,PED031537,SKU010,2025-09-25,1,Chocolate,Fancy,22.36,48.84,26.480000000000004
CLI06436,19,3324.68,PE,Instagram,PED041894,SKU023,2025-05-23,4,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI06436,19,3324.68,PE,Instagram,PED046457,SKU021,2025-10-04,2,Queijo,Fancy,34.11,92.27,58.16
CLI06436,19,3324.68,PE,Instagram,PED046822,SKU011,2025-08-14,1,Queijo,Fancy,29.61,95.33,65.72
CLI06436,19,3324.68,PE,Instagram,PED048070,SKU033,2025-12-03,4,Vinho,Padrão,25.99,33.35,7.360000000000003
CLI06436,19,3324.68,PE,Instagram,PED049152,SKU011,2025-09-08,2,Queijo,Fancy,29.61,95.33,65.72
CLI06437,39,5798.28,SC,Google,PED001260,SKU049,2025-07-17,1,Café,Fancy,31.37,77.62,46.25
CLI06437,39,5798.28,SC,Google,PED003990,SKU004,2025-05-27,2,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI06437,39,5798.28,SC,Google,PED013635,SKU030,2025-07-09,2,Chocolate,Padrão,21.01,27.55,6.539999999999999
CLI06437,39,5798.28,SC,Google,PED018953,SKU009,2025-06-29,5,Queijo,Padrão,11.4,14.19,2.789999999999999
CLI06437,39,5798.28,SC,Google,PED023181,SKU031,2025-01-25,3,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI06437,39,5798.28,SC,Google,PED023346,SKU021,2025-12-19,1,Queijo,Fancy,34.11,92.27,58.16
CLI06437,39,5798.28,SC,Google,PED035798,SKU030,2025-01-22,2,Chocolate,Padrão,21.01,27.55,6.539999999999999
CLI06437,39,5798.28,SC,Google,PED046258,SKU033,2025-12-23,2,Vinho,Padrão,25.99,33.35,7.360000000000003
CLI06438,49,6259.65,MG,Google,PED003166,SKU037,2025-10-16,2,Vinho,Fancy,22.55,50.24,27.69
CLI06438,49,6259.65,MG,Google,PED005771,SKU008,2025-01-11,1,Queijo,Fancy,19.92,44.93,25.009999999999998
CLI06438,49,6259.65,MG,Google,PED011963,SKU018,2025-04-12,4,Café,Padrão,5.9,7.71,1.8099999999999996
CLI06438,49,6259.65,MG,Google,PED015825,SKU023,2025-10-24,2,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI06438,49,6259.65,MG,Google,PED038460,SKU022,2025-11-15,3,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI06438,49,6259.65,MG,Google,PED038760,SKU026,2025-02-28,5,Vinho,Padrão,17.76,22.58,4.819999999999997
CLI06439,33,6497.87,SC,Google,PED014543,SKU036,2025-08-27,4,Queijo,Padrão,8.56,10.97,2.41
CLI06439,33,6497.87,SC,Google,PED014932,SKU005,2025-08-17,4,Café,Padrão,8.25,10.54,2.289999999999999
CLI06439,33,6497.87,SC,Google,PED033987,SKU047,2025-06-11,2,Vinho,Padrão,20.1,24.7,4.599999999999998
CLI06440,35,6336.9,RJ,Google,PED007302,SKU045,2025-08-19,1,Queijo,Fancy,23.07,70.64,47.57
CLI06440,35,6336.9,RJ,Google,PED009625,SKU031,2025-03-18,5,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI06440,35,6336.9,RJ,Google,PED013905,SKU019,2025-09-23,3,Queijo,Padrão,6.62,8.72,2.1000000000000005
CLI06440,35,6336.9,RJ,Google,PED040203,SKU006,2025-01-02,4,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI06441,22,3114.15,PE,TikTok,PED007807,SKU041,2025-06-01,2,Café,Fancy,28.04,86.55,58.51
CLI06441,22,3114.15,PE,TikTok,PED009537,SKU045,2025-07-12,1,Queijo,Fancy,23.07,70.64,47.57
CLI06441,22,3114.15,PE,TikTok,PED017426,SKU039,2025-01-04,1,Queijo,Fancy,37.03,128.84,91.81
CLI06441,22,3114.15,PE,TikTok,PED033338,SKU046,2025-03-29,1,Café,Fancy,28.93,92.47,63.54
CLI06441,22,3114.15,PE,TikTok,PED041012,SKU035,2025-03-28,2,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI06442,53,9086.28,RJ,Instagram,PED000409,SKU014,2025-01-22,2,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI06442,53,9086.28,RJ,Instagram,PED011349,SKU002,2025-10-07,2,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI06442,53,9086.28,RJ,Instagram,PED021032,SKU030,2025-06-28,4,Chocolate,Padrão,21.01,27.55,6.539999999999999
CLI06442,53,9086.28,RJ,Instagram,PED026293,SKU007,2025-01-29,3,Chocolate,Padrão,10.68,13.22,2.540000000000001
CLI06442,53,9086.28,RJ,Instagram,PED029544,SKU033,2025-07-07,2,Vinho,Padrão,25.99,33.35,7.360000000000003
CLI06442,53,9086.28,RJ,Instagram,PED043294,SKU034,2025-02-06,4,Café,Padrão,28.01,34.38,6.370000000000001
CLI06443,47,10609.88,PE,Orgânico,PED000170,SKU042,2025-10-22,3,Café,Padrão,22.14,29.93,7.789999999999999
CLI06443,47,10609.88,PE,Orgânico,PED008215,SKU010,2025-03-06,2,Chocolate,Fancy,22.36,48.84,26.480000000000004
CLI06443,47,10609.88,PE,Orgânico,PED013347,SKU046,2025-05-01,2,Café,Fancy,28.93,92.47,63.54
CLI06443,47,10609.88,PE,Orgânico,PED022057,SKU003,2025-02-24,4,Café,Padrão,28.73,37.16,8.429999999999996
CLI06443,47,10609.88,PE,Orgânico,PED037637,SKU042,2025-06-14,3,Café,Padrão,22.14,29.93,7.789999999999999
CLI06443,47,10609.88,PE,Orgânico,PED044332,SKU014,2025-06-16,2,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI06444,62,8746.87,SP,Instagram,PED004930,SKU003,2025-11-04,4,Café,Padrão,28.73,37.16,8.429999999999996
CLI06444,62,8746.87,SP,Instagram,PED005051,SKU022,2025-03-29,4,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI06444,62,8746.87,SP,Instagram,PED013397,SKU024,2025-08-22,2,Café,Padrão,22.37,29.42,7.050000000000001
CLI06444,62,8746.87,SP,Instagram,PED037594,SKU017,2025-05-18,2,Café,Fancy,49.65,128.55,78.9
CLI06445,36,5329.43,BA,Google,PED004967,SKU023,2025-06-05,2,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI06445,36,5329.43,BA,Google,PED008395,SKU045,2025-03-23,1,Queijo,Fancy,23.07,70.64,47.57
CLI06445,36,5329.43,BA,Google,PED017884,SKU043,2025-06-28,2,Chocolate,Padrão,12.3,17.05,4.75
CLI06445,36,5329.43,BA,Google,PED027668,SKU007,2025-05-05,5,Chocolate,Padrão,10.68,13.22,2.540000000000001
CLI06445,36,5329.43,BA,Google,PED034845,SKU030,2025-11-26,4,Chocolate,Padrão,21.01,27.55,6.539999999999999
CLI06445,36,5329.43,BA,Google,PED035582,SKU004,2025-02-23,3,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI06445,36,5329.43,BA,Google,PED039389,SKU047,2025-04-21,3,Vinho,Padrão,20.1,24.7,4.599999999999998
CLI06445,36,5329.43,BA,Google,PED039498,SKU014,2025-10-07,5,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI06446,40,3462.25,RS,Instagram,PED010798,SKU014,2025-06-09,3,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI06446,40,3462.25,RS,Instagram,PED014622,SKU049,2025-10-22,2,Café,Fancy,31.37,77.62,46.25
CLI06446,40,3462.25,RS,Instagram,PED022301,SKU036,2025-03-27,2,Queijo,Padrão,8.56,10.97,2.41
CLI06446,40,3462.25,RS,Instagram,PED022511,SKU007,2025-12-04,3,Chocolate,Padrão,10.68,13.22,2.540000000000001
CLI06446,40,3462.25,RS,Instagram,PED023408,SKU013,2025-03-24,5,Café,Padrão,13.05,16.27,3.219999999999999
CLI06446,40,3462.25,RS,Instagram,PED029112,SKU013,2025-01-09,5,Café,Padrão,13.05,16.27,3.219999999999999
CLI06446,40,3462.25,RS,Instagram,PED039653,SKU031,2025-01-16,5,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI06447,51,12308.48,MG,Google,PED011228,SKU022,2025-04-12,3,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI06447,51,12308.48,MG,Google,PED020671,SKU016,2025-08-12,2,Vinho,Fancy,44.92,112.37,67.45
CLI06447,51,12308.48,MG,Google,PED020819,SKU004,2025-01-24,5,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI06447,51,12308.48,MG,Google,PED023163,SKU033,2025-01-10,4,Vinho,Padrão,25.99,33.35,7.360000000000003
CLI06447,51,12308.48,MG,Google,PED031293,SKU047,2025-03-06,2,Vinho,Padrão,20.1,24.7,4.599999999999998
CLI06447,51,12308.48,MG,Google,PED031718,SKU033,2025-02-26,5,Vinho,Padrão,25.99,33.35,7.360000000000003
CLI06447,51,12308.48,MG,Google,PED041275,SKU033,2025-05-24,5,Vinho,Padrão,25.99,33.35,7.360000000000003
CLI06447,51,12308.48,MG,Google,PED042459,SKU045,2025-04-27,2,Queijo,Fancy,23.07,70.64,47.57
CLI06447,51,12308.48,MG,Google,PED049684,SKU024,2025-06-27,4,Café,Padrão,22.37,29.42,7.050000000000001
CLI06448,30,4121.87,MG,TikTok,PED002102,SKU021,2025-03-17,2,Queijo,Fancy,34.11,92.27,58.16
CLI06448,30,4121.87,MG,TikTok,PED007680,SKU004,2025-10-26,3,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI06448,30,4121.87,MG,TikTok,PED013970,SKU008,2025-05-10,2,Queijo,Fancy,19.92,44.93,25.009999999999998
CLI06448,30,4121.87,MG,TikTok,PED017876,SKU041,2025-06-09,1,Café,Fancy,28.04,86.55,58.51
CLI06448,30,4121.87,MG,TikTok,PED019013,SKU021,2025-02-27,1,Queijo,Fancy,34.11,92.27,58.16
CLI06448,30,4121.87,MG,TikTok,PED027613,SKU045,2025-12-07,1,Queijo,Fancy,23.07,70.64,47.57
CLI06448,30,4121.87,MG,TikTok,PED028226,SKU010,2025-09-21,2,Chocolate,Fancy,22.36,48.84,26.480000000000004
CLI06448,30,4121.87,MG,TikTok,PED038363,SKU048,2025-01-06,1,Chocolate,Fancy,32.15,97.58,65.43
CLI06448,30,4121.87,MG,TikTok,PED039586,SKU048,2025-08-09,1,Chocolate,Fancy,32.15,97.58,65.43
CLI06448,30,4121.87,MG,TikTok,PED042481,SKU029,2025-06-20,2,Café,Fancy,19.0,46.93,27.93
CLI06448,30,4121.87,MG,TikTok,PED049521,SKU041,2025-08-06,1,Café,Fancy,28.04,86.55,58.51
CLI06449,60,5744.18,RS,Google,PED000935,SKU048,2025-12-05,2,Chocolate,Fancy,32.15,97.58,65.43
CLI06449,60,5744.18,RS,Google,PED003583,SKU023,2025-06-03,4,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI06449,60,5744.18,RS,Google,PED007189,SKU003,2025-07-03,2,Café,Padrão,28.73,37.16,8.429999999999996
CLI06449,60,5744.18,RS,Google,PED010304,SKU022,2025-07-03,4,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI06449,60,5744.18,RS,Google,PED016709,SKU011,2025-06-05,1,Queijo,Fancy,29.61,95.33,65.72
CLI06449,60,5744.18,RS,Google,PED023789,SKU018,2025-08-08,2,Café,Padrão,5.9,7.71,1.8099999999999996
CLI06449,60,5744.18,RS,Google,PED029827,SKU045,2025-07-04,2,Queijo,Fancy,23.07,70.64,47.57
CLI06449,60,5744.18,RS,Google,PED032690,SKU031,2025-03-24,5,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI06449,60,5744.18,RS,Google,PED040715,SKU035,2025-01-21,4,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI06450,46,6405.15,RS,Orgânico,PED004054,SKU009,2025-03-02,3,Queijo,Padrão,11.4,14.19,2.789999999999999
CLI06450,46,6405.15,RS,Orgânico,PED004963,SKU031,2025-05-01,2,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI06450,46,6405.15,RS,Orgânico,PED009222,SKU025,2025-01-30,4,Chocolate,Padrão,7.36,9.23,1.87
CLI06450,46,6405.15,RS,Orgânico,PED032775,SKU006,2025-08-20,5,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI06450,46,6405.15,RS,Orgânico,PED040393,SKU035,2025-12-01,5,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI06450,46,6405.15,RS,Orgânico,PED044184,SKU032,2025-11-23,3,Chocolate,Padrão,29.64,36.07,6.43
CLI06451,53,7389.43,BA,Orgânico,PED000536,SKU036,2025-02-10,5,Queijo,Padrão,8.56,10.97,2.41
CLI06451,53,7389.43,BA,Orgânico,PED008175,SKU018,2025-04-03,2,Café,Padrão,5.9,7.71,1.8099999999999996
CLI06451,53,7389.43,BA,Orgânico,PED011990,SKU009,2025-04-30,2,Queijo,Padrão,11.4,14.19,2.789999999999999
CLI06451,53,7389.43,BA,Orgânico,PED039038,SKU037,2025-04-11,1,Vinho,Fancy,22.55,50.24,27.69
CLI06451,53,7389.43,BA,Orgânico,PED048446,SKU032,2025-03-15,3,Chocolate,Padrão,29.64,36.07,6.43
CLI06452,39,1751.11,SC,Orgânico,PED006465,SKU034,2025-10-03,4,Café,Padrão,28.01,34.38,6.370000000000001
CLI06452,39,1751.11,SC,Orgânico,PED010364,SKU009,2025-03-11,5,Queijo,Padrão,11.4,14.19,2.789999999999999
CLI06452,39,1751.11,SC,Orgânico,PED010678,SKU006,2025-04-17,2,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI06452,39,1751.11,SC,Orgânico,PED028309,SKU022,2025-04-29,5,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI06452,39,1751.11,SC,Orgânico,PED033259,SKU012,2025-10-04,3,Café,Padrão,21.24,29.1,7.860000000000003
CLI06452,39,1751.11,SC,Orgânico,PED033453,SKU027,2025-04-15,4,Queijo,Padrão,16.11,20.55,4.440000000000001
CLI06452,39,1751.11,SC,Orgânico,PED035035,SKU046,2025-01-13,2,Café,Fancy,28.93,92.47,63.54
CLI06452,39,1751.11,SC,Orgânico,PED040428,SKU022,2025-05-09,4,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI06452,39,1751.11,SC,Orgânico,PED043639,SKU032,2025-06-10,3,Chocolate,Padrão,29.64,36.07,6.43
CLI06453,69,7086.54,RJ,Google,PED007578,SKU004,2025-08-10,2,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI06453,69,7086.54,RJ,Google,PED024335,SKU049,2025-05-10,2,Café,Fancy,31.37,77.62,46.25
CLI06453,69,7086.54,RJ,Google,PED036819,SKU014,2025-11-12,4,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI06454,69,5424.84,SC,Instagram,PED012251,SKU006,2025-03-26,2,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI06454,69,5424.84,SC,Instagram,PED024693,SKU001,2025-04-11,1,Chocolate,Fancy,36.19,101.34,65.15
CLI06454,69,5424.84,SC,Instagram,PED026591,SKU012,2025-11-07,2,Café,Padrão,21.24,29.1,7.860000000000003
CLI06454,69,5424.84,SC,Instagram,PED031666,SKU011,2025-12-02,2,Queijo,Fancy,29.61,95.33,65.72
CLI06454,69,5424.84,SC,Instagram,PED032591,SKU007,2025-06-27,3,Chocolate,Padrão,10.68,13.22,2.540000000000001
CLI06454,69,5424.84,SC,Instagram,PED037631,SKU040,2025-03-14,4,Chocolate,Padrão,12.65,17.56,4.909999999999998
CLI06454,69,5424.84,SC,Instagram,PED042704,SKU023,2025-04-27,5,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI06454,69,5424.84,SC,Instagram,PED045509,SKU036,2025-09-23,3,Queijo,Padrão,8.56,10.97,2.41
CLI06454,69,5424.84,SC,Instagram,PED049444,SKU036,2025-01-16,2,Queijo,Padrão,8.56,10.97,2.41
CLI06455,64,11069.03,SC,Orgânico,PED004223,SKU003,2025-09-24,4,Café,Padrão,28.73,37.16,8.429999999999996
CLI06455,64,11069.03,SC,Orgânico,PED032364,SKU042,2025-10-21,4,Café,Padrão,22.14,29.93,7.789999999999999
CLI06456,53,8771.86,RS,Orgânico,PED000601,SKU049,2025-05-31,1,Café,Fancy,31.37,77.62,46.25
CLI06456,53,8771.86,RS,Orgânico,PED003844,SKU019,2025-07-14,2,Queijo,Padrão,6.62,8.72,2.1000000000000005
CLI06456,53,8771.86,RS,Orgânico,PED005082,SKU031,2025-09-18,5,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI06456,53,8771.86,RS,Orgânico,PED028154,SKU012,2025-06-03,5,Café,Padrão,21.24,29.1,7.860000000000003
CLI06456,53,8771.86,RS,Orgânico,PED029762,SKU044,2025-01-14,2,Café,Fancy,33.82,116.07,82.25
CLI06457,26,6920.48,SP,TikTok,PED023490,SKU001,2025-05-24,1,Chocolate,Fancy,36.19,101.34,65.15
CLI06457,26,6920.48,SP,TikTok,PED029848,SKU017,2025-11-25,1,Café,Fancy,49.65,128.55,78.9
CLI06457,26,6920.48,SP,TikTok,PED029956,SKU026,2025-08-13,2,Vinho,Padrão,17.76,22.58,4.819999999999997
CLI06457,26,6920.48,SP,TikTok,PED047212,SKU021,2025-01-03,1,Queijo,Fancy,34.11,92.27,58.16
CLI06458,56,8873.93,PR,Google,PED004389,SKU003,2025-08-13,3,Café,Padrão,28.73,37.16,8.429999999999996
CLI06458,56,8873.93,PR,Google,PED005008,SKU035,2025-06-15,5,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI06458,56,8873.93,PR,Google,PED013261,SKU031,2025-01-29,4,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI06458,56,8873.93,PR,Google,PED030783,SKU022,2025-09-15,2,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI06458,56,8873.93,PR,Google,PED032902,SKU037,2025-08-14,1,Vinho,Fancy,22.55,50.24,27.69
CLI06458,56,8873.93,PR,Google,PED035195,SKU022,2025-10-25,5,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI06458,56,8873.93,PR,Google,PED039944,SKU003,2025-03-23,4,Café,Padrão,28.73,37.16,8.429999999999996
CLI06459,68,8485.61,SP,Google,PED022250,SKU031,2025-12-08,3,Queijo,Padrão,14.02,17.8,3.780000000000001
